,length,steps
212,1.4137931034482758,581.0
213,1.4137931034482758,455.0
214,1.4137931034482758,419.0
215,1.4137931034482758,451.0
216,1.4137931034482758,591.0
217,1.4137931034482758,281.0
218,1.4137931034482758,443.0
219,1.4137931034482758,617.0
220,1.4620689655172412,1204.0
221,1.4620689655172412,15027.0
222,1.4620689655172412,1072.0
223,1.4620689655172412,322.0
224,1.4620689655172412,461.0
225,1.4620689655172412,444.0
226,1.4620689655172412,23813.0
227,1.4620689655172412,992.0
228,1.4620689655172412,588.0
229,1.4620689655172412,1102.0
230,1.510344827586207,285.0
231,1.510344827586207,475.0
232,1.510344827586207,979.0
233,1.510344827586207,473.0
234,1.510344827586207,295.0
235,1.510344827586207,480.0
236,1.510344827586207,24617.0
237,1.510344827586207,14295.0
238,1.510344827586207,482.0
239,1.510344827586207,284.0
240,1.5586206896551724,335.0
241,1.5586206896551724,12135.0
242,1.5586206896551724,14467.0
243,1.5586206896551724,312.0
244,1.5586206896551724,15185.0
245,1.5586206896551724,820.0
246,1.5586206896551724,516.0
247,1.5586206896551724,925.0
248,1.5586206896551724,20038.0
249,1.5586206896551724,869.0
250,1.6068965517241378,836.0
251,1.6068965517241378,294.0
252,1.6068965517241378,461.0
253,1.6068965517241378,330.0
254,1.6068965517241378,25331.0
255,1.6068965517241378,837.0
256,1.6068965517241378,446.0
257,1.6068965517241378,279.0
258,1.6068965517241378,794.0
259,1.6068965517241378,15527.0
260,1.6551724137931036,312.0
261,1.6551724137931036,15785.0
262,1.6551724137931036,867.0
263,1.6551724137931036,299.0
264,1.6551724137931036,812.0
265,1.6551724137931036,871.0
266,1.6551724137931036,261.0
267,1.6551724137931036,334.0
268,1.6551724137931036,33526.0
269,1.6551724137931036,1356.0
270,1.703448275862069,303.0
271,1.703448275862069,580.0
272,1.703448275862069,28061.0
273,1.703448275862069,27233.0
274,1.703448275862069,251.0
275,1.703448275862069,16949.0
276,1.703448275862069,778.0
277,1.703448275862069,316.0
278,1.703448275862069,295.0
279,1.703448275862069,473.0
280,1.7517241379310344,300.0
281,1.7517241379310344,523.0
282,1.7517241379310344,28271.0
283,1.7517241379310344,770.0
284,1.7517241379310344,273.0
285,1.7517241379310344,239.0
286,1.7517241379310344,33651.0
287,1.7517241379310344,587.0
288,1.7517241379310344,295.0
289,1.7517241379310344,289.0
290,1.8,483.0
291,1.8,300.0
292,1.8,304.0
293,1.8,481.0
294,1.8,234.0
295,1.8,282.0
296,1.8,887.0
297,1.8,268.0
298,1.8,248.0
299,1.8,262.0
